iata_code,icao_code,airport_name,city,country_code,latitude,longitude,elevation
ADU,OITL,Ardabil Airport,Ardabil,IR,38.3256988525,48.4244003296,4315
ACP,OITM,Sahand Airport,Maragheh,IR,37.347999572753906,46.127899169921875,4396
PFQ,OITP,Parsabad-Moghan Airport,Parsabad,IR,39.6036,47.8815,251
OMH,OITR,Urmia Airport,Urmia,IR,37.6680984497,45.0686988831,4343
TBZ,OITT,Tabriz International Airport,Tabriz,IR,38.1339,46.235001,4459
IMQ,OITU,Maku National Airport,Showt,IR,39.191293,44.928505,3136
JWN,OITZ,Zanjan Airport,Zanjan,IR,36.7737007141,48.3594017029,5382
AZD,OIYY,Shahid Sadooghi Airport,Yazd,IR,31.9048995972,54.2765007019,4054
ACZ,OIZB,Zabol Airport,Zabol,IR,31.098301,61.5439,1628
ZBR,OIZC,Chabahar Konarak International Airport,Konarak,IR,25.44319,60.382167,13
ZAH,OIZH,Zahedan International Airport,Zahedan,IR,29.47570037841797,60.90620040893555,4564
IHR,OIZI,Iranshahr Airport,Iranshahr,IR,27.236099,60.720001,2040
JSK,OIZJ,Jask Airport,Bandar-e-Jask,IR,25.654757,57.801718,19
AMM,OJAI,Queen Alia International Airport,Amman,JO,31.7226009369,35.9931983948,2395
ADJ,OJAM,Amman Civil (Marka International) Airport,Amman,JO,31.9727,35.9916,2555
AQJ,OJAQ,Aqaba King Hussein International Airport,Aqaba,JO,29.611600875854492,35.01810073852539,175
OMF,OJMF,King Hussein Air College,Mafraq,JO,32.3564,36.259201,2240
XIJ,OKAJ,Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,KW,28.9347991943,47.791900634799994,409
KWI,OKKK,Kuwait International Airport,Kuwait City,KW,29.226601,47.968899,206
BEY,OLBA,Beirut Rafic Hariri International Airport,Beirut,LB,33.820899963378906,35.488399505615234,87
OLH,,Old Harbor Airport,Old Harbor,US,57.218102,-153.270004,55
KYE,OLKA,Rene Mouawad Air Base / Kleyate Airport,Tripoli,LB,34.589298,36.011299,75
BYB,,Dibba Airport,Dibba al Baya,OM,25.614229,56.2444,45
AOM,,Adam Airport,Adam,OM,22.4919444444,57.3838888889,1075
DQM,,Duqm International Airport,Duqm,OM,19.501944,57.634167,364
MNH,,Mussanah Airport,Al Masna'ah,OM,23.640556,57.4875,372
,OMAW,Abu Dhabi Northeast Airport - Suweihan Air Base,Abu Dhabi,AE,24.526793,54.974812,88
AUH,OMAA,Zayed International Airport,Abu Dhabi,AE,24.443764,54.651718,88
,OMAB,Buhasa Airport,,AE,23.599701,53.379398,
AZI,OMAD,Al Bateen Executive Airport,Abu Dhabi,AE,24.428301,54.458099,16
,OMAF,Futaysi Airport,Al Futaisi,AE,24.378889,54.316111,
,OMAJ,Jebel Dhanna Airport,Jebel Dhanna,AE,24.187755,52.613934,43
AAN,OMAL,Al Ain International Airport,Al Ain,AE,24.261699676513672,55.60919952392578,869
DHF,OMAM,Al Dhafra Air Base,,AE,24.248199462900004,54.547698974599996,77
,OMAQ,Qarnayn Airport,Qarnayn Island,AE,24.930599,52.855099,
,OMAR,Arzanah Airport,Arzanah Island,AE,24.780872,52.559871,15
,OMAS,Das Island Airport,Das Island,AE,25.138234,52.874429,12
,OMAZ,Zirku Airport,Zirku Island,AE,24.862492,53.077141,14
XSB,OMBY,Sir Bani Yas Airport,Sir Bani Yas,AE,24.283611,52.580278,25
DXB,OMDB,Dubai International Airport,Dubai,AE,25.2527999878,55.3643989563,62
ZDY,OMDL,Delma Airport,Delma Island,AE,24.51,52.3352,30
NHD,OMDM,Al Minhad Air Base,Dubai,AE,25.0268001556,55.3661994934,165
DWC,OMDW,Al Maktoum International Airport,Jebel Ali,AE,24.896356,55.161389,114
FJR,OMFJ,Fujairah International Airport,Fujairah,AE,25.1122,56.324001,152
,OMRJ,Jazirah Airport,,AE,25.664957,55.774413,
RKT,OMRK,Ras Al Khaimah International Airport,Ras Al Khaimah,AE,25.613500595092773,55.93880081176758,102
,OMRS,Al Saqr Field,Al Duhaisah,AE,25.752944,55.959234,2
SHJ,OMSJ,Sharjah International Airport,Sharjah,AE,25.3286,55.5172,111
OMY,,Preah Vinhear Airport,Tbeng Meanchey,KH,13.7597,104.97173,350
RMB,OOBR,Buraimi Airport,Buraimi,OM,24.241626,55.783674,970
FAU,OOFD,Fahud Airport,Fahud,OM,22.354759,56.484146,552
RNM,OOGB,Qarn Alam Airport,Ghaba,OM,21.377199,57.056293,443
JNJ,,Ja'Aluni Airport,Duqm,OM,19.4749,57.3083,560
KHS,OOKB,Khasab Airport,Khasab,OM,26.171,56.240601,100
LKW,OOLK,Lekhwair Airport,Lekhwair,OM,22.804866,55.372801,354
MSH,OOMA,RAFO Masirah,Masirah,OM,20.6754,58.890499,64
MCT,OOMS,Muscat International Airport,Muscat,OM,23.5933,58.284401,48
OMM,OOMX,Marmul Airport,Marmul,OM,18.138999,55.179005,925
SLL,OOSA,Salalah Airport,Salalah,OM,17.038700103759766,54.09130096435547,73
OHS,OOSH,Sohar Airport,Sohar,OM,24.38604,56.62541,20
TTH,OOTH,Thumrait Air Base,Thumrait,OM,17.666,54.024601,1570
DDU,,Dadu West Airport,Dadu,PK,26.740800857543945,67.6666030883789,128
BHW,,Bhagatanwala Airport,Bhagatanwala,PK,32.056098938,72.94840240479999,600
BNP,OPBN,Bannu Airport,Bannu,PK,32.9729,70.527901,1325
WGB,,Bahawalnagar Airport,Bahawalnagar,PK,29.946300506591797,73.24909973144531,500
BHV,OPBW,Bahawalpur Airport,Bahawalpur,PK,29.348100662231445,71.71800231933594,392
CJL,OPCH,Chitral Airport,Chitral,PK,35.886213,71.799922,4920
CHB,OPCL,Chilas Airport,Chilas,PK,35.426700592,74.081703186,4146
DBA,OPDB,Dalbandin Airport,Dalbandin,PK,28.878299713100002,64.3998031616,2800
DEA,OPDG,Dera Ghazi Khan Airport,Dera Ghazi Khan,PK,29.961000442504883,70.48590087890625,492
DSK,OPDI,Dera Ismael Khan Airport [IN-ACTIVE],Dera Ismael Khan,PK,31.909401,70.896599,594
LYP,OPFA,Faisalabad International Airport,Faisalabad,PK,31.364999771118164,72.99479675292969,591
GWD,OPGD,New Gwadar International Airport,Gurandani,PK,25.296733,62.498822,61
GIL,OPGT,Gilgit Airport,Gilgit,PK,35.918800354003906,74.33360290527344,4796
,OPGW,Gwadar International Airport,Gwadar,PK,25.232391,62.327671,36
ISB,OPIS,Islamabad International Airport,Attock,PK,33.549,72.82566,1761
JAG,OPJA,Shahbaz Air Base,Jacobabad,PK,28.28420066833496,68.44969940185547,185
KHI,OPKC,Jinnah International Airport,Karachi,PK,24.9065,67.160797,100
HDD,OPKD,Hyderabad Airport,Hyderabad,PK,25.3181,68.366096,130
KDD,OPKH,Khuzdar Airport,Khuzdar,PK,27.790599823,66.6473007202,4012
OHT,OPKT,Kohat Airport,Kohat,PK,33.5699996948,71.4400024414,1650
LHE,OPLA,Allama Iqbal International Airport,Lahore,PK,31.521601,74.403603,712
LRG,OPLL,Loralai Airport,Loralai,PK,30.355499267578125,68.6135025024414,4631
XJM,OPMA,Mangla Airport,Mangla,PK,33.05009841918945,73.63839721679688,902
MFG,OPMF,Muzaffarabad Airport,Muzaffarabad,PK,34.339001,73.508598,2691
MWD,OPMI,Mianwali Air Base,Mianwali,PK,32.5630989074707,71.5707015991211,690
MJD,OPMJ,Moenjodaro Airport,Moenjodaro,PK,27.335199,68.143097,154
MPD,OPMP,Sindhri Tharparkar Airport,Sindhri,PK,25.68280029296875,69.07279968261719,51
ATG,,Minhas Air Base,Kamra,PK,33.8690986633,72.4009017944,1023
MUX,OPMT,Multan International Airport,Multan,PK,30.20319938659668,71.41909790039062,403
WNS,OPNH,Shaheed Benazirabad Airport,Nawabashah,PK,26.2194,68.390099,95
ORW,OPOR,Ormara Airport,Ormara Raik,PK,25.276625,64.588343,10
PAJ,OPPC,Parachinar Airport,Parachinar,PK,33.9021,70.071602,5800
PJG,OPPG,Panjgur Airport,Panjgur,PK,26.9545,64.1325,3289
PSI,OPPI,Pasni Airport,Pasni,PK,25.290501,63.3451,33
PEW,OPPS,Peshawar International Airport,Peshawar,PK,33.993900299072266,71.51460266113281,1158
UET,OPQT,Quetta International Airport,Quetta,PK,30.251399993896484,66.93779754638672,5267
RYK,OPRK,Shaikh Zaid Airport,Rahim Yar Khan,PK,28.383899688720703,70.27960205078125,271
RAZ,OPRT,Rawalakot Airport,Rawalakot,PK,33.849701,73.798103,5479
SBQ,OPSB,Sibi Airport,Sibi,PK,29.571199,67.8479,436
KDU,OPSD,Skardu Airport,Skardu,PK,35.33549880981445,75.53600311279297,7316
SKZ,OPSK,Sukkur Airport,Mirpur Khas,PK,27.722000122070312,68.79170227050781,196
SYW,OPSN,Sehwan Sharif Airport,Sehwan Sharif,PK,26.473101,67.717201,121
SGI,OPSR,Mushaf Air Base,Sargodha,PK,32.04859924316406,72.66500091552734,614
SDT,OPSS,Saidu Sharif Airport,Saidu Sharif,PK,34.813599,72.352798,3183
SKT,OPST,Sialkot International Airport,Sialkot,PK,32.535557,74.363892,837
SUL,OPSU,Sui Airport,Sui,PK,28.645099639892578,69.1769027709961,763
RZS,OPSW,Sawan Airport,Sawan Gas Field,PK,26.9662,68.878098,160
TLB,OPTA,Tarbela Dam Airport,Tarbela,PK,33.9860992432,72.61139678960001,1114
BDN,OPTH,Talhar Airport,Badin,PK,24.84149932861328,68.8384017944336,28
TFT,,Taftan Airport,Taftan,PK,28.96419906616211,61.595401763916016,2742
TUK,OPTU,Turbat International Airport,Turbat,PK,25.986400604248047,63.03020095825195,498
WAF,OPWN,Wana Airport,Waana,PK,32.3046989440918,69.57039642333984,4550
PZH,OPZB,Zhob Airport,Fort Sandeman,PK,31.358400344848633,69.4636001586914,4728
IQA,ORAA,Al Asad Air Base,Hīt,IQ,33.7855987549,42.4412002563,618
TQD,ORAT,Al Taqaddum Air Base,Al Habbaniyah,IQ,33.33810043335,43.597099304199,275
BMN,ORBB,Bamarni Airport,Bamarni,IQ,37.098801,43.266602,3455
BGW,ORBI,Baghdad International Airport / New Al Muthana Air Base,Baghdad,IQ,33.262501,44.2346,114
OSM,ORBM,Mosul International Airport,Mosul,IQ,36.305801,43.1474,719
EBL,ORER,Erbil International Airport,Arbil,IQ,36.23759841918945,43.963199615478516,1341
ORI,,Port Lions Airport,Port Lions,US,57.884905,-152.847719,52
KIK,ORKK,Kirkuk Air Base,Kirkuk,IQ,35.469501,44.3489,1061
BSR,ORMM,Basra International Airport,Basra,IQ,30.549101,47.662102,11
NJF,ORNI,Al Najaf International Airport,Najaf,IQ,31.989853,44.404317,103
RQW,,Qayyarah West Airport,Qayyarah,IQ,35.7672,43.125099,749
ISU,ORSU,Sulaymaniyah International Airport,Sulaymaniyah,IQ,35.5617485046,45.316738128699996,2494
XNH,,Ali Air Base,Nasiriyah,IQ,30.935801,46.090099,20
ALP,OSAP,Aleppo International Airport,Aleppo,SY,36.180698,37.2244,1276
DAM,OSDI,Damascus International Airport,Damascus,SY,33.4114990234375,36.51559829711914,2020
DEZ,OSDZ,Deir ez-Zor Airport,Deir ez-Zor,SY,35.2854,40.175999,700
KAC,OSKL,Qamishli Airport,Qamishly,SY,37.020599,41.191399,1480
LTK,OSLK,Hmeimim Air Base,Latakia,SY,35.4011,35.9487,157
PMS,OSPR,Palmyra Airport,Tadmur,SY,34.5574,38.316898,1322
DIA,OTBD,Doha International Airport,Doha,QA,25.261101,51.565102,35
XJD,OTBH,Al Udeid Air Base,Ar Rayyan,QA,25.1173000336,51.3149986267,130
DOH,OTHH,Hamad International Airport,Doha,QA,25.273056,51.608056,13
OTT,,Andre Maggi Airport,Cotriguaçu,BR,-9.898611,-58.581944,900
OUM,,Oum Hadjer Airport,Oum Hadjer,TD,13.278244,19.710256,1198
OXO,,Orientos Airport,Orientos,AU,-28.0598,141.5361,375
ADE,OYAA,Aden International Airport,Aden,YE,12.8295,45.028801,7
EAB,,Abs Airport,Abs,YE,16.010983,43.176771,651
AXK,OYAT,Ataq Airport,Ataq,YE,14.5513,46.826199,3735
BYD,,Al-Bayda Airport,Al-Bayda,YE,14.105974,45.441079,6120
BHN,OYBN,Beihan Airport,Beihan,YE,14.781714,45.719703,3800
BUK,,Al-Bough Airport,Al-Bough,YE,17.350352,44.625542,3800
AAY,OYGD,Al Ghaydah International Airport,Al Ghaydah,YE,16.193341,52.174186,134
KAM,OYKM,Kamaran Airport,Kamaran,YE,15.368755,42.612515,51
MYN,OYMB,Marib Airport,Marib,YE,15.469228,45.327272,3300
UKR,OYMS,Mukeiras Airport,Mukayras,YE,13.9368,45.657,7080
IHN,OYQN,Qishn Airport,Qishn,YE,15.417,51.682999,100
RIY,OYRN,Riyan Mukalla International Airport,Riyan,YE,14.6626,49.375,54
SYE,OYSH,Sadah Airport,Sa'dah,YE,16.967542,43.728103,5938
SAH,OYSN,Sanaa International Airport,Sanaa,YE,15.4763,44.2197,7216
SCT,OYSQ,Socotra International Airport,Mori,YE,12.6307,53.9058,146
GXF,OYSY,Seiyun Hadhramaut International Airport,Seiyun,YE,15.9661,48.7883,2097
TAI,OYTZ,Ta'izz International Airport,Ta'izz,YE,13.6859998703,44.139099121099996,4838
ACU,,Achutupu Airport,Mamitupu,PA,9.188481,-77.994153,10
AIL,,Ailigandí Airport,Isla Lorenzo Bello,PA,9.2226,-78.0236,55
CTE,,Cartí Airport,Cartí Islands,PA,9.452863,-78.978917,6
MPP,,Mulatupo Airport,Mulatupo,PA,8.945487,-77.733486,15
PYC,,Playón Chico Airport,Ukupseni,PA,9.30692,-78.235273,18
NMG,,San Miguel Airport,Isla del Rey,PA,8.456507,-78.934214,70
TUW,,Tubualá Airport,Coetupo,PA,8.918601,-77.709182,20
PYV,,Yaviza Airport,Yaviza,PA,8.1528,-77.687,75
AML,,Puerto Armuelles Airport,Puerto Armuelles,PA,8.267667,-82.864537,42
BFQ,,Bahia Piña Airport,Puerto Piña,PA,7.58737,-78.179939,14
ELE,,EL Real Airport,El Real de Santa María,PA,8.107235,-77.725545,65
OTD,,Raul Arias Espinoza Airport,Contadora Island,PA,8.62876,-79.034698,43
SAX,,Sambú Airport,Boca de Sábalo,PA,8.026279,-78.209555,32
AKB,PAAK,Atka Airport,Atka,US,52.220299,-174.205994,57
PML,PAAL,Port Moller Airport,Cold Bay,US,56.006001,-160.561005,20
PTD,PAAP,Port Alexander Seaplane Base,Port Alexander,US,56.246799,-134.647995,
PAQ,PAAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",Palmer,US,61.594898,-149.08901,242
ATU,PAAT,Casco Cove Coast Guard Station,Attu,US,52.829797,173.173796,40
BTI,PABA,Barter Island Long Range Radar Station Airport,Barter Island,US,70.134003,-143.582001,2
BET,PABE,Bethel Airport,Bethel,US,60.77980042,-161.8379974,126
BVU,PABG,Beluga Airport,Beluga,US,61.1721992493,-151.044006348,130
BIG,PABI,Allen Army Airfield,Delta Junction Ft Greely,US,63.9944992065,-145.722000122,1291
BKC,PABL,Buckland Airport,Buckland,US,65.981598,-161.149002,31
BMX,PABM,Big Mountain Airport,Big Mountain,US,59.362274,-155.260148,663
BRW,PABR,Wiley Post Will Rogers Memorial Airport,Utqiaġvik,US,71.285402,-156.766008,44
BTT,PABT,Bettles Airport,Bettles,US,66.913902,-151.529007,647
CDB,PACD,Cold Bay Airport,Cold Bay,US,55.207871,-162.725029,96
CEM,PACE,Central Airport,Central,US,65.573815,-144.780707,937
CIK,PACI,Chalkyitsik Airport,Chalkyitsik,US,66.644997,-143.740005,544
CYF,PACK,Chefornak Airport,Chefornak,US,60.136667,-164.279167,49
SCM,PACM,Scammon Bay Airport,Scammon Bay,US,61.84471,-165.575209,14
IRC,PACR,Circle City (New) Airport,Circle,US,65.827673,-144.076195,613
WSF,PACS,Cape Sarichef Airport,Cape Sarichef,US,54.583934,-164.905727,291
CDV,PACV,Merle K (Mudhole) Smith Airport,Cordova,US,60.491798,-145.477997,54
CXF,PACX,Coldfoot Airport,Coldfoot,US,67.25219726559999,-150.203994751,1042
CYT,PACY,Yakataga Airport,Yakataga,US,60.080974,-142.494541,12
CZF,PACZ,Cape Romanzof LRRS Airport,Cape Romanzof,US,61.78030014,-166.0390015,464
DRG,PADE,Deering Airport,Deering,US,66.068901,-162.766914,21
RDB,PADG,Red Dog Airport,Red Dog,US,68.032097,-162.899002,969
ADK,PADK,Adak Airport,Adak,US,51.883564,-176.642783,18
DLG,PADL,Dillingham Airport,Dillingham,US,59.04470062,-158.5050049,81
MLL,PADM,Marshall Don Hunter Sr Airport,Marshall,US,61.8643,-162.026001,103
ADQ,PADQ,Kodiak Airport,Kodiak,US,57.75,-152.4940033,78
DUT,PADU,Tom Madsen (Dutch Harbor) Airport,Unalaska,US,53.89881,-166.544996,22
KKH,PADY,Kongiganak Airport,Kongiganak,US,59.9608,-162.880997,30
EDF,PAED,Elmendorf Air Force Base,Anchorage,US,61.251709,-149.807097,212
EEK,PAEE,Eek Airport,Eek,US,60.213173,-162.044048,12
EAA,PAEG,Eagle Airport,Eagle,US,64.778003,-141.150455,908
EHM,PAEH,Cape Newenham LRRS Airport,Cape Newenham,US,58.646400451699996,-162.06300354,541
EIL,PAEI,Eielson Air Force Base,Fairbanks,US,64.66570282,-147.102005,547
ELV,PAEL,Elfin Cove Seaplane Base,Elfin Cove,US,58.195201873799995,-136.347000122,0
EMK,PAEM,Emmonak Airport,Emmonak,US,62.78609848,-164.4909973,13
ENA,PAEN,Kenai Municipal Airport,Kenai,US,60.570946,-151.245174,99
WWT,PAEW,Mertarvik Airport,Mertarvik,US,60.81037,-164.499511,346
FAI,PAFA,Fairbanks International Airport,Fairbanks,US,64.815102,-147.856003,439
FBK,PAFB,Ladd Army Airfield,Fairbanks,US,64.837502,-147.613998,454
,PAFE,Kake Airport,Kake,US,56.961312,-133.910202,172
ABL,PAFM,Ambler Airport,Ambler,US,67.105529,-157.855339,334
FRN,PAFR,Bryant Army Airfield,Fort Richardson,US,61.266399,-149.653,378
NIB,PAFS,Nikolai Airport,Nikolai,US,63.017949,-154.360399,441
GAL,PAGA,Edward G. Pitka Sr Airport,Galena,US,64.736198,-156.936997,153
GBH,PAGB,Galbraith Lake Airport,Galbraith Lake,US,68.4796981812,-149.490005493,2663
KWK,PAGG,Kwigillingok Airport,Kwigillingok,US,59.876499,-163.169005,18
SHG,PAGH,Shungnak Airport,Shungnak,US,66.88809967041,-157.16200256348,197
GKN,PAGK,Gulkana Airport,Gulkana,US,62.155859,-145.454662,1586
GLV,PAGL,Golovin Airport,Golovin,US,64.550499,-163.007004,59
GAM,PAGM,Gambell Airport,Gambell,US,63.767694,-171.733303,27
AGN,PAGN,Angoon Seaplane Base,Angoon,US,57.497097,-134.56722,
BGQ,PAGQ,Big Lake Airport,Big Lake,US,61.534658,-149.812936,158
GST,PAGS,Gustavus Airport,Gustavus,US,58.4253006,-135.7070007,35
NME,PAGT,Nightmute Airport,Nightmute,US,60.469129,-164.70407,4
SGY,PAGY,Skagway Airport,Skagway,US,59.460343,-135.316651,44
GMT,PAGZ,Granite Mountain Air Station,Granite Mountain,US,65.40209961,-161.2810059,1313
HCR,PAHC,Holy Cross Airport,Holy Cross,US,62.18830108642578,-159.77499389648438,70
HSL,PAHL,Huslia Airport,Huslia,US,65.697899,-156.350998,220
HNS,PAHN,Haines Airport,Haines,US,59.243921,-135.523925,15
HOM,PAHO,Homer Airport,Homer,US,59.644456,-151.479235,84
HPB,PAHP,Hooper Bay Airport,Hooper Bay,US,61.523899,-166.147003,13
HUS,PAHU,Hughes Airport,Hughes,US,66.04109955,-154.2630005,299
SHX,PAHX,Shageluk Airport,Shageluk,US,62.692144,-159.569035,79
HYG,PAHY,Hydaburg Seaplane Base,Hydaburg,US,55.205227,-132.830286,
IGG,PAIG,Igiugig Airport,Igiugig,US,59.324001,-155.901993,90
EGX,PAII,Egegik Airport,Egegik,US,58.184386,-157.374873,92
IAN,PAIK,Bob Baker Memorial Airport,Kiana,US,66.976128,-160.439014,166
ILI,PAIL,Iliamna Airport,Iliamna,US,59.754398,-154.910996,192
UTO,PAIM,Indian Mountain LRRS Airport,Utopia Creek,US,65.992798,-153.703995,1273
MCL,PAIN,Denali National Park Airport,Denali Park,US,63.732465,-148.911266,1720
WAA,PAIW,Wales Airport,Wales,US,65.622593,-168.095,22
KCG,,Chignik Airport,Chignik,US,56.311501,-158.373001,18
JNU,PAJN,Juneau International Airport,Juneau,US,58.355,-134.576004,21
KGK,PAJZ,Koliganek Airport,Koliganek,US,59.726600647,-157.259002686,269
KDK,PAKD,Kodiak Municipal Airport,Kodiak,US,57.806151,-152.373693,139
KFP,PAKF,False Pass Airport,False Pass,US,54.84751,-163.407168,20
AKK,PAKH,Akhiok Airport,Akhiok,US,56.938702,-154.182999,44
KPN,PAKI,Kipnuk Airport,Kipnuk,US,59.931796,-164.028196,11
KKA,PAKK,Koyuk Alfred Adams Airport,Koyuk,US,64.939499,-161.154007,154
LKK,PAKL,Kulik Lake Airport,Kulik Lake,US,58.9821014404,-155.121002197,717
AKN,PAKN,King Salmon Airport,King Salmon,US,58.677845,-156.651965,73
IKO,PAKO,Nikolski Air Station,Nikolski,US,52.941552,-168.849478,77
AKP,PAKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,US,68.133598,-151.742996,2102
KTN,PAKT,Ketchikan International Airport,Ketchikan,US,55.35559845,-131.7140045,89
UUK,PAKU,Ugnu-Kuparuk Airport,Kuparuk,US,70.33080291750001,-149.598007202,67
KAL,PAKV,Kaltag Airport,Kaltag,US,64.31864,-158.74197,181
KLW,PAKW,Klawock Airport,Klawock,US,55.579201,-133.076004,80
KYK,PAKY,Karluk Airport,Karluk,US,57.565919,-154.453762,137
KLN,PALB,Larsen Bay Airport,Larsen Bay,US,57.53516,-153.976455,87
KLG,PALG,Kalskag Airport,Kalskag,US,61.53630065917969,-160.34100341796875,55
PTA,PALJ,Port Alsworth Airport,Port Alsworth,US,60.201681,-154.325863,280
LNI,PALN,Point Lonely Short Range Radar Site Airfield,Point Lonely,US,70.911118,-153.237766,17
WCR,PALR,Chandalar Lake Airport,Chandalar Lake,US,67.5045013428,-148.483001709,1920
LUR,PALU,Cape Lisburne LRRS Airport,Cape Lisburne,US,68.875099,-166.110001,16
KMO,PAMB,Manokotak Airport,Manokotak,US,58.932056,-158.901886,107
MCG,PAMC,McGrath Airport,McGrath,US,62.95289993,-155.6060028,341
MDO,PAMD,Middleton Island Airport,Middleton Island,US,59.4499015808,-146.307006836,100
LMA,PAMH,Minchumina Airport,Minchumina,US,63.886002,-152.302002,678
SMK,PAMK,St Michael Airport,St Michael,US,63.49010086,-162.1100006,98
MLY,PAML,Manley Hot Springs Airport,Manley Hot Springs,US,64.99188,-150.644102,270
MTM,PAMM,Metlakatla Seaplane Base,Metlakatla,US,55.131001,-131.578003,
MOU,PAMO,Mountain Village Airport,Mountain Village,US,62.095401763916016,-163.6820068359375,337
MRI,PAMR,Merrill Field,Anchorage,US,61.212792,-149.843988,137
MXY,PAMX,Mc Carthy Airport,Mccarthy,US,61.4370994568,-142.904006958,1531
MYU,PAMY,Mekoryuk Airport,Mekoryuk,US,60.372338,-166.269751,48
WNA,PANA,Napakiak Airport,Napakiak,US,60.6903,-161.979004,17
ANC,PANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,152
ANI,PANI,Aniak Airport,Aniak,US,61.581600189208984,-159.54299926757812,88
ENN,PANN,Nenana Municipal Airport,Nenana,US,64.548772,-149.074516,362
NNL,PANO,Nondalton Airport,Nondalton,US,59.980202,-154.839005,314
FNR,PANR,Funter Bay Seaplane Base,Funter Bay,US,58.2543983459,-134.897994995,0
ANN,PANT,Annette Island Airport,Metlakatla,US,55.037663,-131.572609,119
NUL,PANU,Nulato Airport,Nulato,US,64.729301,-158.074005,399
ANV,PANV,Anvik Airport,Anvik,US,62.646702,-160.190994,291
KNW,PANW,New Stuyahok Airport,New Stuyahok,US,59.451838,-157.373829,364
OBU,PAOB,Kobuk Airport,Kobuk,US,66.9123,-156.897003,137
PCA,PAOC,Portage Creek Airport,Portage Creek,US,58.9065,-157.714,137
HNH,PAOH,Hoonah Airport,Hoonah,US,58.0961,-135.410111,19
OME,PAOM,Nome Airport,Nome,US,64.51219940185547,-165.44500732421875,37
OOK,PAOO,Toksook Bay Airport,Toksook Bay,US,60.541401,-165.087006,59
ORT,PAOR,Northway Airport,Northway,US,62.9613,-141.929001,1715
OTZ,PAOT,Ralph Wien Memorial Airport,Kotzebue,US,66.88469696,-162.598999,14
NLG,PAOU,Nelson Lagoon Airport,Nelson Lagoon,US,56.0075,-161.160004,14
STG,PAPB,St George Airport,St George,US,56.577345,-169.663823,125
KPC,PAPC,Port Clarence Coast Guard Station,Port Clarence,US,65.2537002563,-166.85899353,10
KPV,PAPE,Perryville Airport,Perryville,US,55.9065,-159.16091,29
PSG,PAPG,Petersburg James A Johnson Airport,Petersburg,US,56.80170059,-132.9450073,111
PTH,PAPH,Port Heiden Airport,Port Heiden,US,56.957893,-158.630219,95
PKA,PAPK,Napaskiak Airport,Napaskiak,US,60.7029,-161.778,24
PTU,PAPM,Platinum Airport,Platinum,US,59.017675,-161.827927,15
PIP,PAPN,Pilot Point Airport,Pilot Point,US,57.580399,-157.572006,57
PHO,PAPO,Point Hope Airport,Point Hope,US,68.348801,-166.798996,12
PPC,PAPR,Prospect Creek Airport,Prospect Creek,US,66.814102172852,-150.64399719238,1095
KWN,PAQH,Quinhagak Airport,Quinhagak,US,59.7551,-161.845,42
NUI,PAQT,Nuiqsut Airport,Nuiqsut,US,70.209999,-151.005998,38
ARC,PARC,Arctic Village Airport,Arctic Village,US,68.1147,-145.578995,2092
RSH,PARS,Russian Mission Airport,Russian Mission,US,61.775071,-161.319466,51
RBY,PARY,Ruby Airport,Ruby,US,64.727203,-155.470001,658
SVA,PASA,Savoonga Airport,Savoonga,US,63.686401,-170.492996,53
SCC,PASC,Deadhorse Airport,Deadhorse,US,70.19470215,-148.4649963,65
SDP,PASD,Sand Point Airport,Sand Point,US,55.313908,-160.522099,21
SHH,PASH,Shishmaref Airport,Shishmaref,US,66.249604,-166.089112,12
SIT,PASI,Sitka Rocky Gutierrez Airport,Sitka,US,57.04710006713867,-135.36199951171875,21
WLK,PASK,Selawik Airport,Selawik,US,66.600098,-159.985992,17
